Data do Leilão,Data de Vencimento,Taxa (%),Quantidade Aceita,Valor Aceito (R$),Tipo de Título,Preço de Emissão (R$),Dias Úteis,Data de Liquidação,Título,Preço Calculado (R$),Diferença
2019-08-08,2029-01-01,7.1733,861700,1031133955.87,NTN-F,1196.6275453986307,2361,2019-08-09,F29,1195.8691733756752,0.7583720229554274
2019-08-08,2025-01-01,6.7439,750000,863071879.23,NTN-F,1150.76250564,1358,2019-08-09,F25,1150.7469743180795,0.015531321920434493
2019-08-15,2029-01-01,7.2339,1500000,1790888120.85,NTN-F,1193.9254139,2356,2019-08-16,F29,1193.1021743180463,0.8232395819536578
2019-08-15,2025-01-01,6.805,1500000,1724447824.67,NTN-F,1149.6318831133333,1353,2019-08-16,F25,1149.385976147456,0.24590696587733873
2019-08-22,2025-01-01,6.7774,500000,576304932.71,NTN-F,1152.60986542,1348,2019-08-23,F25,1152.1712302790474,0.43863514095255596
2019-08-22,2029-01-01,7.2339,500000,597655020.37,NTN-F,1195.31004074,2351,2019-08-23,F29,1194.756672269591,0.553368470408941
2019-08-29,2029-01-01,7.6238,300000,350732058.89,NTN-F,1169.1068629666665,2346,2019-08-30,F29,1168.6536450807484,0.4532178859180931
2019-08-29,2025-01-01,7.185,300000,340520776.85,NTN-F,1135.0692561666667,1343,2019-08-30,F25,1134.9846458809072,0.08461028575948149
2019-09-05,2025-01-01,6.8919,1500000,1725100221.74,NTN-F,1150.0668144933334,1338,2019-09-06,F25,1149.899045773383,0.16776871995034526
2019-09-05,2029-01-01,7.3539,1000000,1189724974.37,NTN-F,1189.72497437,2341,2019-09-06,F29,1189.4458143641236,0.2791600058762924
2019-09-12,2029-01-01,7.3276,1000000,1193314775.58,NTN-F,1193.3147755799998,2336,2019-09-13,F29,1193.001757081551,0.3130184984488551
2019-09-12,2025-01-01,6.8399,1000000,1154128966.97,NTN-F,1154.12896697,1333,2019-09-13,F25,1153.8038671041693,0.32509986583067985
2019-09-19,2025-01-01,6.5699,525000,613200969.12,NTN-F,1168.0018459428572,1328,2019-09-20,F25,1167.761814972379,0.24003097047830124
2019-09-19,2029-01-01,7.07,965000,1171969531.36,NTN-F,1214.476198300518,2331,2019-09-20,F29,1213.2819159385404,1.1942823619776846
2019-09-26,2025-01-01,6.575,175100,204744036.92,NTN-F,1169.297755111365,1323,2019-09-27,F25,1169.0011426090764,0.2966125022885535
2019-09-26,2029-01-01,7.08,500000,607542480.56,NTN-F,1215.08496112,2326,2019-09-27,F29,1214.198979891104,0.8859812288958437
2019-10-03,2025-01-01,6.529,500000,586406545.77,NTN-F,1172.81309154,1318,2019-10-04,F25,1172.6020501512237,0.2110413887762661
2019-10-03,2029-01-01,7.0439,500000,609597700.37,NTN-F,1219.19540074,2321,2019-10-04,F29,1218.476449641473,0.7189510985269862
2019-10-10,2025-01-01,6.358,300000,354644881.8,NTN-F,1182.149606,1313,2019-10-11,F25,1181.9857088976366,0.16389710236330757
2019-10-10,2029-01-01,6.89,150000,184828252.15,NTN-F,1232.1883476666667,2316,2019-10-11,F29,1231.3984486962227,0.7898989704440282
2019-10-17,2025-01-01,6.094,300000,358758973.52,NTN-F,1195.8632450666667,1308,2019-10-18,F25,1195.748244172502,0.11500089416472292
2019-10-17,2029-01-01,6.6449,500000,625754324.83,NTN-F,1251.5086496600002,2311,2019-10-18,F29,1251.2557936920261,0.2528559679740283
2019-10-24,2029-01-01,6.514,500000,631488763.83,NTN-F,1262.97752766,2306,2019-10-25,F29,1262.726318880087,0.25120877991298585
2019-10-24,2025-01-01,5.958,500000,601870092.09,NTN-F,1203.7401841800001,1303,2019-10-25,F25,1203.543673726294,0.19651045370619613
2019-10-31,2029-01-01,6.5134,300000,379519588.84,NTN-F,1265.0652961333333,2301,2019-11-01,F29,1264.353796958969,0.7114991743642349
2019-10-31,2025-01-01,5.9589,250300,301609947.42,NTN-F,1204.993797123452,1298,2019-11-01,F25,1204.884159772678,0.10963735077393721
2019-11-07,2029-01-01,6.54,150000,189614135.04,NTN-F,1264.0942336,2296,2019-11-08,F29,1263.9301649475,0.16406865249996372
2019-11-07,2025-01-01,6.08,150000,180092700.22,NTN-F,1200.6180014666666,1293,2019-11-08,F25,1200.6170541290794,0.0009473375871493772
2019-11-14,2025-01-01,6.233,150000,179283836.69,NTN-F,1195.2255779333334,1288,2019-11-15,F25,1194.9621815886587,0.26339634467467476
2019-11-14,2029-01-01,6.703,150000,188002973.91,NTN-F,1253.3531593999999,2291,2019-11-15,F29,1253.3377908918899,0.015368508109986578
2019-11-21,2029-01-01,6.8579,150000,186565920.6,NTN-F,1243.772804,2287,2019-11-22,F29,1243.2222706661692,0.5505333338307992
2019-11-21,2025-01-01,6.3919,150000,178360026.57,NTN-F,1189.0668438,1284,2019-11-22,F25,1188.8581544933136,0.2086893066864377
2019-11-28,2025-01-01,6.5689,150000,177351150.15,NTN-F,1182.341001,1279,2019-11-29,F25,1182.344756594236,-0.003755594236054094
2019-11-28,2029-01-01,7.0179,150000,185021482.46,NTN-F,1233.4765497333333,2282,2019-11-29,F29,1233.25198258079,0.22456715254338633
2019-12-05,2029-01-01,6.8099,170000,212583960.52,NTN-F,1250.4938854117647,2277,2019-12-06,F29,1250.0048823688664,0.48900304289827545
2019-12-05,2025-01-01,6.348,300000,358142908.72,NTN-F,1193.8096957333335,1274,2019-12-06,F25,1193.7673688799873,0.042326853346139615
2019-12-12,2029-01-01,6.753,150000,188461342.22,NTN-F,1256.4089481333333,2272,2019-12-13,F29,1255.8062887887768,0.602659344556514
2019-12-12,2025-01-01,6.2799,126000,151032300.39,NTN-F,1198.6690507142855,1269,2019-12-13,F25,1198.2992618479332,0.3697888663523372
2019-12-19,2029-01-01,7.0179,300000,371513200.3,NTN-F,1238.3773343333335,2267,2019-12-20,F29,1238.241002467062,0.13633186627157556
2019-12-19,2025-01-01,6.5544,300000,356283620.97,NTN-F,1187.6120699,1264,2019-12-20,F25,1187.474183446822,0.1378864531779982
2020-01-09,2031-01-01,6.98,2000000,2451545591.99,NTN-F,1225.7727959949998,2757,2020-01-10,F31,1225.7727681566428,2.783835702757642e-05
2020-01-09,2027-01-01,6.6779,151450,178766454.93,NTN-F,1180.3661599867944,1754,2020-01-10,F27,1180.0531151183932,0.3130448684012208
2020-01-16,2027-01-01,6.6019,300000,355927853.34,NTN-F,1186.4261778,1749,2020-01-17,F27,1186.0612125869068,0.36496521309322816
2020-01-16,2031-01-01,6.97,750000,921678211.44,NTN-F,1228.9042819200001,2752,2020-01-17,F31,1228.2545902582062,0.649691661793895
2020-01-23,2031-01-01,6.9889,300000,368587265.48,NTN-F,1228.6242182666667,2747,2020-01-24,F31,1228.3134354638748,0.3107828027918913
2020-01-23,2027-01-01,6.5989,300000,356366142.89,NTN-F,1187.8871429666667,1744,2020-01-24,F27,1187.7440732715058,0.1430696951608752
2020-01-30,2031-01-01,6.8699,150000,186043050.87,NTN-F,1240.2870058,2742,2020-01-31,F31,1239.970041822985,0.3169639770151207
2020-01-30,2027-01-01,6.4574,300000,359339360.05,NTN-F,1197.7978668333333,1739,2020-01-31,F27,1197.6394120943073,0.15845473902595586
2020-02-06,2027-01-01,6.2939,75500,91293554.51,NTN-F,1209.1861524503313,1734,2020-02-07,F27,1208.8959296732983,0.2902227770330228
2020-02-06,2031-01-01,6.5849,15300,19376881.95,NTN-F,1266.4628725490195,2737,2020-02-07,F31,1266.0117490279558,0.45112352106366416
2020-02-13,2031-01-01,6.6648,15000,18917050.48,NTN-F,1261.1366986666667,2732,2020-02-14,F31,1260.7149877675822,0.42171089908447357
2020-02-13,2027-01-01,6.34,150000,181192433.79,NTN-F,1207.9495586,1729,2020-02-14,F27,1207.6026121135678,0.34694648643221626
2020-02-20,2027-01-01,6.314,300000,363275014.61,NTN-F,1210.9167153666667,1724,2020-02-21,F27,1210.626986106591,0.2897292600757737
2020-02-20,2031-01-01,6.705,300000,377822516.88,NTN-F,1259.4083896,2727,2020-02-21,F31,1258.8834580564596,0.5249315435403332
2020-02-27,2027-01-01,6.56,50000,59848456.6,NTN-F,1196.969132,1721,2020-02-28,F27,1196.9691120824705,1.9917529471058515e-05
2020-02-27,2031-01-01,6.98,50000,61832559.95,NTN-F,1236.6511990000001,2724,2020-02-28,F31,1236.6511713856387,2.761436144282925e-05
2020-03-05,2027-01-01,6.36,150000,181552939.6,NTN-F,1210.3529306666667,1716,2020-03-06,F27,1210.2521447702704,0.10078589639624624
2020-03-05,2031-01-01,6.9149,16000,19906506.24,NTN-F,1244.15664,2719,2020-03-06,F31,1243.738573190429,0.4180668095709734
2020-03-12,2027-01-01,8.6,20000,21774190.16,NTN-F,1088.709508,1711,2020-03-13,F27,1088.7094889859225,1.9014077452084166e-05
2020-03-16,2027-01-01,7.85,544000,613941387.46,NTN-F,1128.5687269485295,1709,2020-03-17,F27,1128.5687074074765,1.9541053006832954e-05
2020-03-16,2025-01-01,7.35,42000,47138656.99,NTN-F,1122.348975952381,1206,2020-03-17,F25,1122.3489612920046,1.4660376336905756e-05
2020-03-17,2027-01-01,0.0,0,0.0,NTN-F,,1708,2020-03-18,F27,1683.323874382122,
2020-03-18,2027-01-01,0.0,0,0.0,NTN-F,,1707,2020-03-19,F27,1683.323874382122,
2020-03-19,2031-01-01,9.9499,92650,95107552.92,NTN-F,1026.525125957906,2709,2020-03-20,F31,1026.5314007013833,-0.006274743477206357
2020-03-19,2027-01-01,0.0,0,0.0,NTN-F,,1706,2020-03-20,F27,1683.323874382122,
2020-03-20,2031-01-01,0.0,0,0.0,NTN-F,,2708,2020-03-21,F31,2073.7946597433347,
2020-03-20,2027-01-01,8.9899,800000,857019430.4,NTN-F,1071.274288,1705,2020-03-21,F27,1071.2792257101978,-0.004937710197737033
2020-03-23,2025-01-01,0.0,0,0.0,NTN-F,,1201,2020-03-24,F25,1488.0884817015158,
2020-03-23,2031-01-01,0.0,0,0.0,NTN-F,,2707,2020-03-24,F31,2073.7946597433347,
2020-03-23,2027-01-01,0.0,0,0.0,NTN-F,,1704,2020-03-24,F27,1683.323874382122,
2020-03-24,2029-01-01,0.0,0,0.0,NTN-F,,2203,2020-03-25,F29,1878.5592670627284,
2020-03-24,2027-01-01,0.0,0,0.0,NTN-F,,1703,2020-03-25,F27,1683.323874382122,
2020-03-24,2031-01-01,0.0,0,0.0,NTN-F,,2706,2020-03-25,F31,2073.7946597433347,
2020-03-25,2027-01-01,0.0,0,0.0,NTN-F,,1702,2020-03-26,F27,1683.323874382122,
2020-03-25,2031-01-01,0.0,0,0.0,NTN-F,,2705,2020-03-26,F31,2073.7946597433347,
2020-03-25,2023-01-01,0.0,0,0.0,NTN-F,,696,2020-03-26,F23,1292.8530890209095,
2020-03-26,2029-01-01,0.0,0,0.0,NTN-F,,2201,2020-03-27,F29,1878.5592670627284,
2020-03-26,2027-01-01,0.0,0,0.0,NTN-F,,1701,2020-03-27,F27,1683.323874382122,
2020-03-26,2031-01-01,0.0,0,0.0,NTN-F,,2704,2020-03-27,F31,2073.7946597433347,
2020-04-23,2031-01-01,7.3299,50000,61067131.33,NTN-F,1221.3426266,2686,2020-04-24,F31,1220.9438951415739,0.39873145842602753
2020-04-23,2027-01-01,6.7899,50000,59768700.05,NTN-F,1195.374001,1683,2020-04-24,F27,1195.3786458043642,-0.00464480436426129
2020-04-30,2031-01-01,7.8849,50000,59093650.04,NTN-F,1181.8730008,2681,2020-05-01,F31,1179.6059152405498,2.2670855594501518
2020-04-30,2027-01-01,7.2899,50000,58471625.04,NTN-F,1169.4325008,1678,2020-05-01,F27,1169.164034071232,0.2684667287680895
2020-05-07,2031-01-01,7.97,50000,58731376.15,NTN-F,1174.6275229999999,2677,2020-05-08,F31,1174.6274964939066,2.6506093263378716e-05
2020-05-07,2027-01-01,7.3199,50000,58460626.05,NTN-F,1169.212521,1674,2020-05-08,F27,1168.8362303458096,0.37629065419037033
2020-05-14,2031-01-01,8.61,50000,56496401.14,NTN-F,1129.9280228,2672,2020-05-15,F31,1129.9195253245568,0.008497475443164149
2020-05-14,2027-01-01,7.8199,50000,57188200.05,NTN-F,1143.764001,1669,2020-05-15,F27,1143.7682648965206,-0.004263896520569688
2020-05-21,2031-01-01,7.84,50000,59449188.54,NTN-F,1188.9837708,2667,2020-05-22,F31,1187.9779755295422,1.0057952704578383
2020-05-21,2027-01-01,7.1099,50000,59220634.01,NTN-F,1184.4126802,1664,2020-05-22,F27,1183.5657383101056,0.8469418898944241
2020-05-28,2027-01-01,6.6549,15000,18161128.33,NTN-F,1210.7418886666665,1659,2020-05-29,F27,1210.4598558078233,0.28203285884319484
2020-05-28,2031-01-01,7.3299,40000,49185519.63,NTN-F,1229.63799075,2662,2020-05-29,F31,1229.1969981769462,0.4409925730537907
2020-06-04,2031-01-01,7.069,150000,187837039.62,NTN-F,1252.2469308,2657,2020-06-05,F31,1251.7978347764165,0.4490960235834791
2020-06-04,2027-01-01,6.365,150000,184290261.26,NTN-F,1228.6017417333333,1654,2020-06-05,F27,1228.4652591549475,0.13648257838576683
2020-06-10,2031-01-01,7.08,150000,187906782.41,NTN-F,1252.7118827333334,2653,2020-06-11,F31,1252.2664401451584,0.44544258817495574
2020-06-10,2027-01-01,6.3999,22950,28180265.07,NTN-F,1227.8982601307189,1650,2020-06-11,F27,1227.6758171784309,0.22244295228802002
2020-06-18,2027-01-01,6.3759,65000,80027950.08,NTN-F,1231.199232,1645,2020-06-19,F27,1230.5542472639295,0.6449847360704553
2020-06-18,2031-01-01,7.1,150000,188026898.82,NTN-F,1253.5126588,2648,2020-06-19,F31,1252.355111766545,1.1575470334551028
2020-06-25,2031-01-01,7.26,50000,62077950.95,NTN-F,1241.559019,2643,2020-06-26,F31,1241.2902083577987,0.2688106422012879
2020-06-25,2027-01-01,6.555,50000,61105855.05,NTN-F,1222.117101,1640,2020-06-26,F27,1221.9468408662246,0.1702601337754004
2020-07-02,2027-01-01,6.235,150000,178916027.85,NTN-F,1192.7735189999999,1635,2020-07-03,F27,1192.7635870385047,0.009931961495112773
2020-07-02,2031-01-01,6.86,150000,184138924.08,NTN-F,1227.5928272,2638,2020-07-03,F31,1226.4189259961045,1.173901203895639
2020-07-08,2031-01-01,6.76,85000,105111774.41,NTN-F,1236.6091107058824,2634,2020-07-09,F31,1235.9498294341884,0.6592812716939989
2020-07-08,2027-01-01,6.19,65400,78262830.42,NTN-F,1196.6793642201835,1631,2020-07-09,F27,1196.4806017366989,0.19876248348464287
2020-07-16,2027-01-01,6.1929,500000,599287263.1,NTN-F,1198.5745262,1625,2020-07-17,F27,1198.0273927406938,0.5471334593062238
2020-07-16,2031-01-01,6.83,245300,302657126.34,NTN-F,1233.8244041581736,2628,2020-07-17,F31,1232.1114327251466,1.7129714330269508
2020-07-23,2031-01-01,6.93,500000,613211708.85,NTN-F,1226.4234177,2623,2020-07-24,F31,1225.5688908021766,0.8545268978234617
2020-07-23,2027-01-01,6.2878,1000000,1194776740.23,NTN-F,1194.77674023,1620,2020-07-24,F27,1194.0759450390765,0.7007951909235999
2020-07-30,2027-01-01,6.0299,150000,181554091.74,NTN-F,1210.3606116,1615,2020-07-31,F27,1210.1803674619468,0.18024413805324002
2020-07-30,2031-01-01,6.71,150000,186814550.91,NTN-F,1245.4303393999999,2618,2020-07-31,F31,1245.2220336782043,0.2083057217955684
2020-08-06,2031-01-01,6.7789,300000,372525000.98,NTN-F,1241.7500032666667,2613,2020-08-07,F31,1241.1522963569512,0.5977069097154981
2020-08-06,2027-01-01,6.0399,40000,48466345.69,NTN-F,1211.65864225,1610,2020-08-07,F27,1211.015752244703,0.6428900052969766
2020-08-13,2027-01-01,6.4499,150000,178473346.13,NTN-F,1189.8223075333333,1605,2020-08-14,F27,1189.377687529091,0.4446200042423243
2020-08-13,2031-01-01,7.13,150000,182232298.37,NTN-F,1214.8819891333333,2608,2020-08-14,F31,1214.4445165808465,0.43747255248672445
2020-08-20,2031-01-01,7.4799,50000,59469307.41,NTN-F,1189.3861482,2603,2020-08-21,F31,1188.8116647907043,0.5744834092956808
2020-08-20,2027-01-01,6.7999,50000,58597241.84,NTN-F,1171.9448368,1600,2020-08-21,F27,1171.7017080057428,0.24312879425724532
2020-08-27,2027-01-01,6.7649,150000,176333709.96,NTN-F,1175.5580664000001,1595,2020-08-28,F27,1175.1230881564384,0.4349782435617726
2020-08-27,2031-01-01,7.383,300000,359520150.45,NTN-F,1198.4005015,2598,2020-08-28,F31,1197.974969473154,0.42553202684598546
2020-09-03,2027-01-01,6.4749,150000,178893322.59,NTN-F,1192.6221506,1590,2020-09-04,F27,1192.4365363727907,0.18561422720927112
2020-09-03,2031-01-01,7.0849,150000,183630996.19,NTN-F,1224.2066412666666,2593,2020-09-04,F31,1223.00482890364,1.2018123630266473
2020-09-10,2027-01-01,6.6049,1000000,1187337404.62,NTN-F,1187.33740462,1586,2020-09-11,F27,1186.528203389551,0.8092012304489344
2020-09-10,2031-01-01,7.264,500000,605430781.84,NTN-F,1210.86156368,2589,2020-09-11,F31,1210.2549940761874,0.6065696038126589
2020-09-17,2027-01-01,6.7799,500000,589489165.9,NTN-F,1178.9783318,1581,2020-09-18,F27,1178.599654292087,0.37867750791292565
2020-09-17,2031-01-01,7.44,150000,179982421.66,NTN-F,1199.8828110666666,2584,2020-09-18,F31,1198.3464393485108,1.5363717181558059
2020-09-24,2031-01-01,7.6199,150000,178181609.05,NTN-F,1187.8773936666666,2579,2020-09-25,F31,1186.4016194438325,1.4757742228341613
2020-09-24,2027-01-01,6.99,1000000,1169317078.35,NTN-F,1169.31707835,1576,2020-09-25,F27,1168.973925096045,0.3431532539550517
2020-10-01,2027-01-01,7.17,1500000,1741943350.5,NTN-F,1161.295567,1571,2020-10-02,F27,1161.1220229503108,0.17354404968909876
2020-10-01,2031-01-01,7.7999,230000,270702806.18,NTN-F,1176.9687225217392,2574,2020-10-02,F31,1174.71135482127,2.2573677004691035
2020-10-08,2031-01-01,8.02,1000000,1161565456.55,NTN-F,1161.56545655,2569,2020-10-09,F31,1160.3689392393705,1.1965173106293605
2020-10-08,2027-01-01,7.37,500000,576669624.29,NTN-F,1153.33924858,1566,2020-10-09,F27,1152.4028938743234,0.9363547056766492
2020-10-15,2027-01-01,7.2662,150000,173905824.85,NTN-F,1159.3721656666667,1562,2020-10-16,F27,1159.0304436994245,0.3417219672421652
2020-10-15,2031-01-01,7.968,130850,152677201.78,NTN-F,1166.8108657241116,2565,2020-10-16,F31,1165.5602056378298,1.2506600862818686
2020-10-22,2031-01-01,7.9218,1500000,1756040349.63,NTN-F,1170.69356642,2560,2020-10-23,F31,1170.6934850023247,8.1417675346529e-05
2020-10-22,2027-01-01,7.1599,1000000,1166722552.57,NTN-F,1166.7225525699998,1557,2020-10-23,F27,1166.1191773491305,0.6033752208693386
2020-10-29,2027-01-01,7.21,500000,583001138.17,NTN-F,1166.00227634,1552,2020-10-30,F27,1165.1428526141256,0.8594237258744215
2020-10-29,2031-01-01,7.7699,300000,355217026.08,NTN-F,1184.0567535999999,2555,2020-10-30,F31,1183.5917610784227,0.4649925215771873
2020-11-05,2027-01-01,7.2549,1000000,1165818077.75,NTN-F,1165.81807775,1548,2020-11-06,F27,1164.1331630788527,1.6849146711472258
2020-11-05,2031-01-01,7.8299,255000,301227640.53,NTN-F,1181.2848648235292,2551,2020-11-06,F31,1180.590744688673,0.6941201348561208
2020-11-12,2031-01-01,7.7798,300000,356143745.56,NTN-F,1187.1458185333333,2546,2020-11-13,F31,1186.0312494202524,1.114569113080961
2020-11-12,2027-01-01,7.2,1500000,1753446824.88,NTN-F,1168.96454992,1543,2020-11-13,F27,1168.5546792481996,0.4098706718004905
